review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type
166,đúng cotton chất khăn dày dặn màu sắc đẹp. thắm hút nước toits dùng lâu mặt rất mềm êm. tôi rất hài lòng với sản phẩm và giá săn sale quá đỉnh 9không / cái. biết vậy tôi mua vài chục cái dùng dần,positive,material_comfort,yes,price_value,shopee_template_review
167,"đúng tốt san phẩm đúng hình ảnh , giao hàng nhanh , giá rẻ mà chất lượng hkhông hề rẻ nha , sẽ tiếp tục ủng hộ shop nữa",positive,price_value,yes,product_quality,shopee_template_review
168,"okhông tốt đã nhận đủ hàng, shop đóng gói hàng cẩn thận, khăn sử dụng ổn thấm nước, thankhông shop chúc mua may bán đắt ạ 0974675125 1 1 2 16 17 18 19",positive,packaging,yes,product_quality,shopee_template_review
169,"giá rẻ mà chất lượng cũng được, mặc dù không quá dày dặn nhìn lượt bán khủng nên mua thử đóng gói cẩn thận và chỉn chu",positive,price_value,yes,packaging,free_text_review
170,"tốt đúng giao hàng nhanh hơn dự kiến. khăn cũng tương đối, không dày cũng không mỏng. vậy là xài tốt rồi.",positive,material_comfort,yes,product_quality,shopee_template_review
171,"toi da nhan duoc hang, khan vai min mang chat luong rat tốt, toi rat hai long. chuc shop ban duoc nhieu don hang nhe",positive,general_feedback,yes,product_quality,free_text_review
172,"đệp đúng giao hàng nhanh,sipper nhiệt tình. khăn đẹp, màu sắc đúng như trên live. mình rất thích. sẽ ủng hộ shop những lần sau",positive,color_design,yes,product_quality,shopee_template_review
173,9 9 giao hàng nhanh đóng gói cẩn thận mẫu mã đẹp màu sắc đẹp sẽ sử dụng và đánh giá thêm,positive,color_design,yes,packaging,shopee_template_review
174,"đúng mô tả khăn không quá dày mình săn được nên giá rẻ hơn ngoài, cho shop 5 sao , 100%cotong, ủng hộ shop nhé 1 1 2 17 18 19 20",positive,material_comfort,yes,price_value,shopee_template_review
175,"khá tốt đúng với hình quảng cáo khăn nhìn đẹp, không dày lắm , giao đúng màu, xuất xứ vn",positive,material_comfort,yes,product_quality,shopee_template_review
176,đúng tốt vải mềm nói chung với giá tiền này thì phù hợp để sử dụng 1.2 tháng thay cái mới,positive,material_comfort,yes,price_value,shopee_template_review
177,"nhanh cotton mềm mfu sắc đẹp chất liệu vải êm mềm ,lúc lau mặt không bị rát khó chịu vải dày dặn mình rất thikhông , được gói trong bọc rất tiện lợi khi mag đi hay tặng cho người khác",positive,material_comfort,yes,product_quality,shopee_template_review
178,okhông okhông đóng gói cẩn thận giá rẻ chất lượng sản phẩm tuyệt vời ship nhanh rất an tâm khi mua hàng bên shop đủ số lượng,positive,product_quality,yes,packaging,shopee_template_review
179,tốt đúng khăn nhận ưng ý lắm ạ. thấm hút rất tốt. màu sắc đẹp. cho shop 5 ạ. 1 thanh trung22,positive,color_design,yes,product_quality,shopee_template_review
180,khăn vải hã ta mình đặt size to nhất mà thấy cũng bình thường không to lắm nhưng màu đẹp với hút nước 1 1 2 18 19 20 21,positive,material_comfort,yes,product_quality,shopee_template_review
181,review text,neutral,spam_irrelevant,no,,spam_irrelevant
182,"đúng okhông okhông máy okhông nha, tks",positive,device_performance,yes,product_quality,shopee_template_review
183,new seal độ phân giải new seal thời lượng okhông rất nhanh hôm qua đặt nay đã nhận được viettelstore làm việc quá chuyên nghiệp hoá đơn vat đầy đủ giao hàng nhanh gói cẩn thận 10 điểm,positive,device_performance,yes,color_design,shopee_template_review
184,okhông mới okhông nhân viên shiper nhiệt tình vui vẻ. nhận hàng nhanh đúng thời gian. hàng hoá đóng cẩn thận và bảo quản khá kỹ lưỡng. chất lượng mới 100% cho người dùng trải nghiệm,positive,shipping_delivery,yes,product_quality,shopee_template_review
185,sản phẩm iphone 17promax 256gb màu cam đặc biệt trên dòng iphone mới tuyệt vời! máy nguyên seal chưa xé seal. hộp nguyên không cấn hộp,positive,device_performance,yes,color_design,free_text_review
186,"mượt mà quá nét màn hình quâ đẹp sản phẩm đúng với mô tả, ngon mượt đẳng cấp sang chảnh, hình ảnh mang tính chất minh hoạ, đúng siêu phẩm",positive,camera_performance,yes,product_quality,shopee_template_review
187,"tốt chuaan hàng đẹp không vết sướt không lỗi lầm , shop đóng hàng giao nhanh , hàng đóng gói kĩ , có tem chống tráo hàng rất nhiều chỗ , mua an tâm hẳn",positive,damaged_defective,yes,product_quality,shopee_template_review
188,"tốt đúng màu bạc sản phẩm chất lượng, giao hàng nhanh chóng. năm nào cũng mua ở đây, chất lượng dịch vụ tốt",positive,product_quality,yes,color_design,shopee_template_review
189,new seal độ phân giải new seal thời lượng okhông rất nhanh hôm qua đặt nay đã nhận được viettelstore làm việc quá chuyên nghiệp hoá đơn vat đầy đủ giao hàng nhanh gói cẩn thận 10 điểm,positive,device_performance,yes,color_design,shopee_template_review
190,okhông mới okhông nhân viên shiper nhiệt tình vui vẻ. nhận hàng nhanh đúng thời gian. hàng hoá đóng cẩn thận và bảo quản khá kỹ lưỡng. chất lượng mới 100% cho người dùng trải nghiệm,positive,shipping_delivery,yes,product_quality,shopee_template_review
191,sản phẩm iphone 17promax 256gb màu cam đặc biệt trên dòng iphone mới tuyệt vời! máy nguyên seal chưa xé seal. hộp nguyên không cấn hộp,positive,device_performance,yes,color_design,free_text_review
192,"mượt mà quá nét màn hình quâ đẹp sản phẩm đúng với mô tả, ngon mượt đẳng cấp sang chảnh, hình ảnh mang tính chất minh hoạ, đúng siêu phẩm",positive,camera_performance,yes,product_quality,shopee_template_review
193,"tốt chuaan hàng đẹp không vết sướt không lỗi lầm , shop đóng hàng giao nhanh , hàng đóng gói kĩ , có tem chống tráo hàng rất nhiều chỗ , mua an tâm hẳn",positive,damaged_defective,yes,product_quality,shopee_template_review
194,"tốt đúng màu bạc sản phẩm chất lượng, giao hàng nhanh chóng. năm nào cũng mua ở đây, chất lượng dịch vụ tốt",positive,product_quality,yes,color_design,shopee_template_review
195,"máy chất đẹp, viettel đóng gói kĩ càng, nhiều tem niêm phong nhất các stroe mình từng mua. mình săn miệt mài được giá gần 35 củ. cskh nhiệt tình chu đáo, chính sách đổi trả rất ok. giao hàng nhanh nhất trong các store mình từng mua dùng. mong là hiệu năng tốt để ueng hộ shop hoàii",positive,device_performance,yes,product_quality,free_text_review
196,"chất lượng tốt, giao hàng nhanh đúng trong 24h là đã nhận hàng. mọi thứ nhận được rất hài lòng. sẽ ủng hộ shop dài dài",positive,shipping_delivery,yes,product_quality,free_text_review
197,"toot dubg rat tốt rất tuyêt nen mua! thuong xuyen mua nen rat ung rat thich san pham nay, lan sau minh lai mua tiep shop cu gui cho minh nha",positive,general_feedback,yes,product_quality,shopee_template_review
198,hiệu năng muot ma chup anh net màn hình man hinh sac net lần đầu mua điện thoại online nhưng nhận hàng thấy okhông và không có vấn đề gì. giao hàng nhanh và đóng gói cẩn thận,positive,shipping_delivery,yes,product_quality,shopee_template_review
199,"giao hàng nhanh như điện, đặt hôm trước hôm sau đã nhận, máy mới brandnew không có gì phải bàn cãi, hoá đơn đầy đủ",positive,device_performance,yes,shipping_delivery,free_text_review
200,"đúng faceid, dynamic island tốt nâng cấp từ ip xr lên phải nói thấy đổi toàn diện. rất đáng đồng tiền. muốn mua cái thứ",positive,audio_quality,yes,product_quality,shopee_template_review
201,tốt đúng okhông . . . ̉ ̛ ̛ . ̂́ . ̂̃ ̣ ̣̂- ̉ ̛ ̛,positive,general_feedback,yes,product_quality,shopee_template_review
202,"đặt hàng shop đóng gói cẩn thận giao hàng nhanh đúng mẫu mình đặt. màu bạc đẹp lắm, canh sale được giá rẻ nữa nên tin tưởng đặt mua nha mọi người",positive,price_value,yes,packaging,free_text_review
203,tôi thấy hiệu suất xử lý mọi tác vụ rất mượt mà chụp ảnh và quay video đều sắc nét và rõ chi tiết màn hình độ phân giải cao giúp xem phim chụp hình đều rõ,positive,camera_performance,yes,size_fit,shopee_template_review
204,"săn sale 4/4/26 được mã voucher của sàn + mã giảm giá thẻ tín dụng techcombankhông thêm 500k, mình mua được với giá 35tr450 màu silver, bản 256gb. giá rẻ hơn ở ngoài khoảng 2 triệu",positive,price_value,yes,material_comfort,free_text_review
205,muot ma chup anh đẹp màn hình màu sac sac net sản phẩm chính hãng. sẽ tiếp tục ủng hộ shop nếu cần mua,positive,color_design,yes,product_quality,shopee_template_review
206,"muot ma qua tuyet voi màn hình chuan vừa nhận hàng unbox máy nét như sony lun, viettel đóng gói tem rất nhiều và cẩn thận ạ, nhận siu mượt siu nét siu đẹp , hy vọng máy dùng bền lsau sẽ lại tin tưởng chọn viettel",positive,device_performance,yes,product_quality,shopee_template_review
207,"hiệu năng okhông okhông màn hình okhông giao hàng nhanh, đóng gói siêu cẩn thận, tem niêm phong dán kĩ càng. shop uy tín nên rất yên tâm!",positive,shipping_delivery,yes,material_comfort,shopee_template_review
208,hiệu năng chiec điện thoại này xử lý mượt mà mọi tác vụ chụp hình có nhiều chức năng mới và nâng cao màn hình sắc nét màn hình màn hình mỏng và thiết kế kính mờ rất là đẹp hoàn hảo okhông đẹp màu cam vũ trụ đẹp giá okhông mọi thứ đều okhông hết mình đã nhận được hàng sản phẩm mình thấy ưng ý,positive,device_performance,yes,product_quality,shopee_template_review
209,"hiệu năng hiệu năng mạnh, máy mát pin khoẻ 3 camera 48mp màn hình retina oled máy newseal chính hãng nên chất lượng không có gì phải lo",positive,battery_charging,yes,material_comfort,shopee_template_review
210,"máy dùng tốt ảnh chụp okhông màn hình màn đẹp , viền mỏng viettel giao hàng cực nhanh , đóng gói hàng tem niêm phong cẩn thận",positive,packaging,yes,product_quality,shopee_template_review
211,"hiệu suất sử dụng tốt chụp ảnh rõ nét iphone 17 pro max màn hình super retina xdr màn hình toàn phần oled 6,9 inch theo đường chéo độ phân giải 2868x1320 pixel với mật độ điểm ảnh 460 ppi màn hình iphone 17 pro max có các góc bo tròn theo đường cong tuyệt đẹp và nằm gọn theo một hình chữ nhật chuẩn. khi tính theo hình chữ nhật chuẩn, kích thước màn hình theo đường chéo là 6,86 inch diện tích hiển thị thực tế nhỏ hơn",positive,camera_performance,yes,product_quality,shopee_template_review
212,"chất lượng tốt , đúng mô tả ,tính năng nổi bật . tặng shop 5 sao , sẽ tiếp tục ủng hộ shop . .mọi người nên mua nhé",positive,product_quality,no,,free_text_review
213,giao hàng nhanh đóng gói với mac tem đầy đủ có cuất hđ viettel ạ bên vitel đóng chắc chắn với vỏ đẹp hơn bên aple,positive,shipping_delivery,yes,product_quality,free_text_review
214,xịn khỏi bàn luôn mkhông cứ nghĩ màu cam nhìn hơi chói nhưng không cầm trên tay thấy nó đẹp quá trời thích lắm luôn ý cứ shop mall mua hàng chính hãng mọi người nhé,positive,color_design,yes,product_quality,free_text_review
215,"hiệu năng tốt đẹp màn hình okhông shop chuẩn bị và giao hàng rất nhanh. giá thành hợp lý. nguyên seal, bước đầu sử dụng tốt,có gì sẽ đánh giá sau. đánh giá 5 sao",positive,device_performance,yes,product_quality,shopee_template_review
216,"sản phẩm có đai chun co giãn 360 độ bubble cloud không hằn đỏ, vách chống tràn cao, bề mặt khô thoáng với hàng triệu lỗ micron giúp ngăn ngừa hăm tã hiệu quả, mang lại sự thoải mái và khô ráo cho bé",positive,audio_quality,yes,material_comfort,free_text_review
217,"hiệu năng tôi thấy hiệu suất mượt mà mọi tác vụ khi dùng điện thoại. chụp ảnh và quay video đều rất sắc nét, rõ chi tiết. màn hình màn hình sắc nét, màu sắc chân thực, hiển thị sống động. giao hàng nhanh, đóng gói cẩn thận, chất lượng như ý, hài lòng",positive,camera_performance,yes,color_design,shopee_template_review
218,"hieeju suaats iphone 17 pro max thif khoir phair banf camr thaasy tuyeejt vowif vowis camera màn hình 120hz nest ddejp ngon lanfh săn được giá tạm, không rớt giá xíu nào luôn é",positive,camera_performance,yes,price_value,shopee_template_review
219,rất nhiều tốt đẹp hàng new 100% mở hộp ưng ngay,positive,packaging,yes,product_quality,shopee_template_review
220,shop gửi hàng nhanh chất lượng tốt giá cả hợp lý cho shop 5sao lần sau ủng hộ tiep màn hình hình ảnh mang tính chất nhận xu,positive,product_quality,yes,shipping_delivery,shopee_template_review
221,"ip17prx 256gb xịn không phải bàn, hàng nguyên seal pin trâu 1.8 ngày camera siêu đẹp",positive,battery_charging,yes,product_quality,shopee_template_review
222,"chinh hang ip 17 promax đúng với mô tả hàng giao nhanh, đóng gói cẩn thận",positive,shipping_delivery,yes,packaging,shopee_template_review
223,hàng chất lượng đúng mô tả tặng shop 5 sao . sẽ tiếp tục mua hàng và mọi người nên mua . gặp khuyến mại giá rất tốt,positive,product_quality,yes,price_value,free_text_review
224,"shop giao hàng nhanh tầm 2-3 ngày là nhận được rồi gói hàng siêu kĩ nhiều lớp chống sốc lắm máy seal đầy đủ không lỗi lầm gì hết, mua sale nên thấy rẻ hơn bên ngoài",negative,damaged_defective,yes,price_value,free_text_review
225,tốt chuẩn chĩnh hãng 100%,positive,general_feedback,yes,product_quality,shopee_template_review
226,"giao hàng nhanh chóng, đóng bọc cẩn thận lắm ạ, mỗi tội shop giới hạn không cho mua nhiều hay sao ấy, mình thích màu bạc nhưg mà hết, thôi mua tạm cam, bh lên deal bạc giá tôt mua sau",positive,shipping_delivery,yes,color_design,free_text_review
227,"nhân viên thân thiện , giao hàng nhanh chóng , cận thận chỉnh chu",positive,shipping_delivery,no,,free_text_review
228,"máy được đóng gói cẩn thận, đủ hoá đơn gtgt, nguyên seal hộp. giao nhanh thân thiện... shiper đúng lịch trình. viettel uy tín",positive,device_performance,yes,packaging,free_text_review
229,đẹp lắm chính hãng nha mọi người em tư vấn trước tránh trường hợp khách gửi quần đến mà không đủ vải làm lại mất công 2 bên ạ - quần ống rộng và độ rộng phải trên 22cm mới may được chân váy dài. - quần bó không may được chân váy ngắn và dài luôn ạ,positive,seller_service,yes,wrong_missing_item,free_text_review
230,"shop giao nhanh, có hoá đơn giấy đầy đủ..săn sale chưa phải giá tốt nhất nhưng đúng màu mình thích là được",positive,price_value,yes,product_quality,free_text_review
231,mô hình lắp ráp mg 1/100 zgmf-x13a providence gundam bl phiên bản mg chiều cao 23cm phân loại sản phẩm lắp ráp bạn còn chần chừ gì mà không ấn mua ngay một sản phẩm tuyệt vời như vậy!!,positive,product_quality,yes,size_fit,free_text_review
232,"hiệu năng m đẹp, sắc nét. giao hàng nhanh. có tem dán khắp nơi nên yên tâm",positive,shipping_delivery,yes,product_quality,free_text_review
233,okhông okhông đóng gói cẩn thận,positive,packaging,yes,product_quality,shopee_template_review
234,giao hàng nhanh đúng mẫu mã số lượng uy tín đóng gói cẩn thận và an toàn đảm bảo,positive,shipping_delivery,yes,packaging,free_text_review
235,"hiệu năng máy đẹp khá là okhông cam chụp đẹp, ánh sáng đủ rõ nét màn hình màn hình mượt lắm",positive,device_performance,yes,product_quality,shopee_template_review
236,okhông okhông màn hình okhông sản phẩm tốt giá cả phải chăng iphone 17 promax thật đỉnh nhé các bác!mua hàng giá trị cao thì nên chọn nhà phân phối chính hãng như viettel là khối phải lo âu nha?!,positive,product_quality,yes,size_fit,shopee_template_review
237,"đúng mô tả đúng mô tả đóng gói cẩn thận, hàng uy tín chính hãng",positive,packaging,yes,seller_service,shopee_template_review
238,"hàng đẹp chất lượng phù hợp với giá tiền , nói chung là tạm ổn sẽ ủng hộ thêm nhiều",positive,price_value,yes,product_quality,free_text_review
239,máy chính hãng màu này siêu đẹp nha mkhông sẽ giới thiệu mọi người vô shop mua 100đ,positive,device_performance,yes,color_design,free_text_review
240,mua 1 cái màu cam cho vợ dùng! thấy quá là ok! rẻ hơn ra store mà đóng gói rất cẩn thận! nên múc luôn bạc cho bản thân luôn d,positive,packaging,yes,color_design,free_text_review
241,okhông okhông okhông okhông không sao,positive,general_feedback,yes,product_quality,shopee_template_review
242,"okhông đúng viettel tb gói mi5d gia hạn không thành công. để tham gia các gói ưu đãi hơn, soạn st7không gửi 191 7không có 1gb hoặc soạn 5g10 gửi 191 10không có 6gb , ưu đãi sử dụng đến 24h ngày đăng ký, các gói cước gia hạn theo ngày. chi tiết lh 198 0đ . trân trọng",negative,general_feedback,yes,product_quality,shopee_template_review
243,"giao nhanh máy mới xuất hoá đơn vat đầy đủ bị móp viền máy mới chính hãng có vat , giao nhanh ! mua được giá khuyến mãi 36.290không cho màu bạc ! máy khui mới để ý bị móp phần viền , không hiểu nổi máy mới 100% là bị móp ! chắc do vận chuyển quá , hộp đóng gói sơ sài ! máy giá trị cao mà nhìn cái hộp quá bèo nhèo ! được cái mác mua của viettel chấm hết",negative,damaged_defective,yes,shipping_delivery,shopee_template_review
244,đã nhận được sản phẩm sau 2 ngày đặt hàng. sản phẩm new lên okhông không có gì để nói,positive,product_quality,no,,free_text_review
245,"giáo hàng đúng sản phẩm, đúng màu yêu thích, sản phẩm đẹp, chất lượng tốt, shop đóng gói giao hàng nhanh chóng, sản phẩm đóng gói cẩn thận, shipper nhiệt tình, chủ đáo. nếu có nhu cầu sẽ ủng hộ shop dài dài và giới thiệu bạn bè ủng hộ shop",positive,shipping_delivery,yes,product_quality,free_text_review
246,"mua hàng 4/4 và đợi đúng 5-6 ngày mới nhận được, lâu quá. mà trên app hẹn giao hàng ngày 7-4 mà không thấy đâu",negative,shipping_delivery,no,,free_text_review
247,hiệu năng san pham chat luong qua tuyet voi cammera ro net okhông màn hình okhông rat đẹp sản phẩm chính hãng,positive,product_quality,no,,shopee_template_review
248,"máy nguyên hộp, seal. chuẩn seri. không tì vết. máy đầy đủ hđ vat",positive,device_performance,yes,product_quality,free_text_review
249,"đóng gói cẩn thận, rất là yên tâm! tem, seal đầy đủ! hihiii",positive,device_performance,yes,packaging,free_text_review
250,giao nhanh. đặt sale 15/1 mà chiều 16/1 nhận được luôn rồi. ngoại hình checkhông okhông không vấn đề gì cả,positive,shipping_delivery,yes,product_quality,free_text_review
251,"hiệu năng okhông okhông màn hình okhông đóng gói cẩn thận, chất lượng sản phẩm tốt. nhưng lại là mã zp/a",positive,product_quality,yes,packaging,shopee_template_review
252,"ảnh chỉ mang tính chất minh hoạ. shop nhiệt tình, chất lượng sản phẩm tốt. lần sau sẽ ủng hộ thêm",positive,product_quality,yes,material_comfort,free_text_review
253,"giao hàng nhanh, máy chính hãng hoá đơn đầy đủ. mua hàng của viettel rất là yên tâm",positive,device_performance,yes,shipping_delivery,free_text_review
254,mua thêm cây nữa do giá 12/12 quá tốt săn sale quá đã lun..nguyên seal + hoá đơn từ viettel nhé mọi người,positive,price_value,yes,material_comfort,free_text_review
255,iphone giá mua qua sàn hợp lý chụp ảnh quay video sắc nét độ phân giải tốc độ xử lí cao,positive,camera_performance,yes,size_fit,free_text_review
256,nói chung là hài lòng. mình mua cho vợ nên vợ thích là được. mua hàng chính hãng từ viettel nên yên tâm. quay video khui hộp theo hướng dẫn là okie nha mọi người,positive,camera_performance,yes,product_quality,free_text_review
257,"giao hàng nhanh, shop nhiệt tình, hàng viettel thì không phải bàn rồi",positive,shipping_delivery,yes,seller_service,free_text_review
258,tốt đúng hàng nguyên seal kèm hóa đơn bảo hành chính hãng mỗi tội ship lâu quá. tích tiền cả năm mới dám mua,positive,device_performance,yes,product_quality,shopee_template_review
259,okhông okhông hàng chính hãng sản phẩm okhông giao hàng nhanh,positive,product_quality,yes,shipping_delivery,shopee_template_review
260,"hàng okhông , shop ship nhanh tư vấn nhiệt tình , nên mua của shop này nha mọi người , sẽ tiếp tục ủng hộ",positive,seller_service,yes,product_quality,free_text_review
261,"sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này. hàng đóng gói rất đẹp. quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. xin nghiêng mình cảm ơn vì tất cả. thời gian vận chuyển rất hợp lí. tôi đã đặt hàng với tâm thế hào hứng chờ đợi để được trải nghiệm sản phẩm và tôi không hề bị chờ mỏi cổ. có thể thấy bên vận chuyển không quản ngại thời tiết và đường xá xa xôi để đưa sản phẩm cho tôi trong thời gian ngắn nhất",positive,packaging,yes,product_quality,free_text_review
262,"sản phẩm này rất tuyệt vời! chất lượng cao, thiết kế đẹp, giá cả hợp lý. tôi rất hài lòng với mua sắm này!",positive,product_quality,yes,size_fit,free_text_review
263,"hàng nhận đúng với miêu tả, đủ số lượng, shop chuẩn bị hàng nhanh, đóng gói cẩn thận, giá ổn áp...sẽ đặt lại",positive,wrong_missing_item,yes,product_quality,free_text_review
264,hiệu năng lướt rất mượt camera sắc nét màn hình cầm vừa tay không sợ rớt rất ưng ý với san phẩm,positive,camera_performance,yes,product_quality,shopee_template_review
265,"ta nói shop giao hàng nhanh lắm luôn ý đặt hôm qua này đã nhận được hàng rồi ,màu xanh này có vẻ nhạt hơn so với mkhông nghĩ nhưng mkhông lại thích v hơn ,ảnh mkhông chụp lúc quay video bốc hàng luôn nên chưa bóc seal nè đỉnh lắm nhé",positive,camera_performance,yes,color_design,free_text_review
266,hàng bản mỹ chứ không phải vn/a. không giới thiệu hay mô tả rõ ràng khiến người mua nhầm lẫn vietell store chỉ bán 100% bản iphone việt nam,negative,product_quality,no,,free_text_review
267,shop giao nhanh. đóng gói cẩn thận. ủng hộ shop. khá ưng ý với dịch vụ,positive,shipping_delivery,yes,packaging,free_text_review
268,giao hàng nhanh chóng và đóng gói cẩn thận sẽ tiếp tục ủng hộ shop nhé,positive,shipping_delivery,yes,packaging,free_text_review
269,"hiệu năng ok. dùng mượt chụp ảnh nét. đẹp màn hình sắc nét, màu đẹp đẹp. okhông nhé. săn sale giá rẻ",positive,price_value,yes,product_quality,shopee_template_review
270,hình ảnh chỉ mang tính chất nhận su shop đóng gói nhanh nhưng shipper giao hơi chậm cho shop 5 sao,positive,shipping_delivery,yes,product_quality,free_text_review
271,"trộm vía lần đầu điện thoại qua sàn, mặc dù đặt khá muộn cận tết nhưng vẫn nhận được hàng sớm, shipper cẩn thận chu đáo",positive,shipping_delivery,yes,product_quality,free_text_review
272,"hiệu năng nhanh đẹp màn hình qua đẹp tiểu phiên này thoạt nhìn không chút nào ấn tượng, nhưng nghe lục túc nói mỹ phụ đầu bạc không muốn cho mượn, có thể thấy được vật ấy rất quý hiếm",positive,audio_quality,yes,product_quality,shopee_template_review
273,"shop giao hàng nhanh. dùng 1 tháng thấy ổn, có một hôm bị tụt pin 10% qua đêm. hôm sau mình tắt nguồn qua đêm, thì thấy pin còn nguyên",positive,battery_charging,yes,material_comfort,free_text_review
274,hình ảnh chỉ mang tính chất nhận xu vì lười chụp hình nên để tạm nhé. người mua là người thật chứ không phải bot. đóng gói ok,positive,camera_performance,yes,product_quality,free_text_review
275,"hiệu năng ổn tốt màn hình okhông ban đầu cũng hơi lo vì giá rẻ nhưng nhận hàng thấy khá bất ngờ. chất lượng tốt hơn mong đợi, dùng mượt và ổn định. đóng gói gọn gàng, không bị hư hỏng. nói chung rất hài lòng, đáng để thử",positive,damaged_defective,yes,product_quality,shopee_template_review
276,mượt mà quay đẹp rõ nét màn hình màu đẹp sắc nét,positive,device_performance,yes,color_design,shopee_template_review
277,"máy mình đã sử dụng được gần 2 tuần, trước mắt không gặp vấn đề gì, dùng mượt mà",positive,device_performance,no,,free_text_review
278,hiệu năng nhanh mạnh tốt chất lượng cao quay phim nét màn hình màn hình oled đẹp giao hàng nhanh máy đẹp chất lượng sẽ ủng hộ shop,positive,product_quality,yes,size_fit,shopee_template_review
279,"đẹp tốt de trai nghiem da quy khach huy thanh cong goi a10. gia cuoc su đúng dich vu thoai, sms, data theo goi cuoc co ban ma quy khach dang su đúng. quy khach vui long dang ky c",positive,color_design,yes,product_quality,shopee_template_review
280,mua của viettel store nên thấy cũng yên tâm có hoá đơn giao hàng cũng nhanh,positive,device_performance,yes,shipping_delivery,free_text_review
281,"tốt nhiều sản phẩm giá tốt được lựa chọn với số lượng lớn, giảm giá siêu thấp, nhiều kiểu dáng xin vui lòng nhấp vào để xem cửa hàng",positive,price_value,yes,color_design,shopee_template_review
282,"okhông ngon nghẻ, giao hàng tốt, chất lượng tốt, okhông mọi thứ tốt,! dn ndndnkd",positive,product_quality,yes,shipping_delivery,free_text_review
283,hiệu năng new nha hafng chaats luownhj rox nets sawn gias rer màn hình ddepj không có điểm gì để chê vì mua quá nhiều lần rồi 10 điểm cho shopp,positive,general_feedback,no,,shopee_template_review
284,"e săn ngày 10/12 giá là 36.290không được hoàn 200không xu nữa, mọi người tham khảo giá để mua nhe",positive,price_value,no,,free_text_review
285,hàng không bị lỗi. quay video lại giao hàng để checkhông trước cẩn thận. không biết pin ntn có tuột nhanh không,neutral,damaged_defective,yes,shipping_delivery,free_text_review
286,"đã mua lần 2 tại shop, mọi việc diễn biến khá suôn sẻ, shop đóng hàng, niêm phong rất có tâm",positive,product_quality,yes,material_comfort,free_text_review
287,hiệu năng order 10 ngay nhưng giao hàng cực nhanh chỉ trong 3-5 ngày. hàng chuẩn chính hãng vna,positive,shipping_delivery,yes,product_quality,free_text_review
288,đóng gói sản phẩm cẩn thận. shop phục vụ tốt. nhìn chung nhìn mẫu mã bên ngoài tốt. còn chất lượng thì để dùng mới biết ntn,positive,product_quality,yes,packaging,free_text_review
289,"sản phẩm chính hãng , đã mua và ủng hộ shop nhiều ạ , cảm ơn shop",positive,product_quality,yes,seller_service,free_text_review
290,"uy tín, giao hàng nhanh, bọc hàng kỹ. đặ htrc mà hsau nhận được luôn rồi",positive,shipping_delivery,yes,packaging,free_text_review
291,"chất lượng sản phẩm đúng mô tả , tính năng nồi bật .cho shop 5 sao , sẽ tiếp tục ủng hộ shop",positive,product_quality,no,,free_text_review
292,"om tốt màn hình đẹp chào hè rực rỡ tại sun world hà nam thiên đường giải nhiệt ngay giữa lòng đô thị! sóng nước sôi động trò chơi đỉnh cao check-in sống ảo cực chất chỉ cách trung tâm phủ lý vài phút, cư dân sun urban city tận hưởng đặc quyền resort mỗi ngày",positive,general_feedback,yes,product_quality,shopee_template_review
293,"on tốt màn hình đẹp chào hè rực rỡ tại sun world hà nam thiên đường giải nhiệt ngay giữa lòng đô thị! sóng nước sôi động trò chơi đỉnh cao check-in sống ảo cực chất chỉ cách trung tâm phủ lý vài phút, cư dân sun urban city tận hưởng đặc quyền resort mỗi ngày",positive,general_feedback,yes,product_quality,shopee_template_review
294,"giao hàng nhanh, săn sale nhưng giá cũng không thơm lắm, chát lượng máy thì không phải bàn",positive,price_value,yes,product_quality,free_text_review
295,"lần đầu mua trên shop mình thấy shop uy tín và nhiệt tình lắm nha . được giảm giá nữa , mọi người nên mua nhaa",positive,price_value,yes,seller_service,free_text_review
296,"hiệu năng toc do xu ly rat nhanh chat luong anh chup đẹp săn sale giá khá tốt. shop kích hoạt bảo hành khi gửi nên lúc nhận hàng bị quá 1 ngày. giao không nhanh lắm, shop không hỗ trợ xuất hoá đơn. máy đời cao, cầm nhẹ và cấu hình cao!",positive,price_value,yes,product_quality,shopee_template_review
297,chỉ nên mua tại store thôi quay clip không kikp nhìn thấy . đến lúc tắt rồi thì ra tận 3 vết quanh máy,negative,damaged_defective,no,,free_text_review
298,"đã nhận được hàng, chúc shop đông khách sẽ còn ủng hộ dài lâu khi có nhu cầu, hihihi , giao nhanh chóng, hìh ảnh manv tính chất minh hoạ",positive,camera_performance,yes,shipping_delivery,free_text_review
299,"điện thoại đẹp giao nhanh, giá rẻ, dùng pin tụt hơi nhanh xíuuu",positive,battery_charging,yes,price_value,free_text_review
300,"màn hình màn hình sắc nét chân thật, sản phẩm chính hãng, shop tư vấn nhiệt tình",positive,seller_service,no,,free_text_review
