source_file,page,review_text,cleaned_review,sentiment,model_sentiment,sentiment_rule,issue,issue_candidate,score,matched_patterns,needs_human_review,review_note,review_status
shopee_issue_candidates.csv,23,Phù hợp với loại da: ok Mùi hương: nhẹ Shoppe đóng gói hàng chán quá không có chống sốc may mà không vỡ,phù hợp với loại da ok mùi hương nhẹ shoppe đóng gói hàng chán quá khong có chống sốc may mà khong vỡ,negative,negative,,packaging,packaging,2,hop vo; khong co chong soc,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (1).csv,141,1. Đóng gói sơ sài. Giao hàng đến tay thì rách bươm 2. Đặt 10 gói 148K nhưng giao thiếu 1 gói . Chỉ có 9 gói. Video quay nặng quá ko up đc hết. Đánh giá cho 1* sao luôn. Cay. Lừa khách hàng 0:25,1 đóng gói sơ sài giao hàng đến tay thì rách bươm 2 đặt 10 gói 148k nhưng giao thiếu 1 gói chỉ có 9 gói video quay nặng quá khong up duoc hết đánh giá cho 1 sao luôn cay lừa khách hàng 0 25,negative,negative,clear_negative_rule,wrong_missing_item,packaging,2,dong goi so sai; goi so sai,False,wrong_missing_item_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (5).csv,86,"bút giao phần đầu silicon vàng khè , bên trong thì vừa đen vừa bẩn như kiểu mới cắm bút ở đâu ( dù mới nhận hàng ) phần sáng bạc chỗ ngòi ra thì đen rỉ , trông rất mất thẩm mĩ . mua từ bên tiktok cùng hãng thì cố ý giao sai màu , sang shoppe thì giao đồ đểu -) làm ăn phát chán 0:05 [Deli VPP]Bút Chì Kim Pastel Deli Ngòi 0.5-0.7mm Đệm Tay Siêu Êm Cao Cấp Kèm Đầu Tẩy Cải Tiến Cho Học Sinh Dân Văn Phòng 1 1 2 84 85 86 87 88 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2",bút giao phần đầu silicon vàng khè bên trong thì vừa đen vừa bẩn như kiểu mới cắm bút ở đâu dù mới nhận hàng phần sáng bạc chỗ ngòi ra thì đen rỉ trông rất mất thẩm mĩ mua từ bên tiktok cùng hãng thì cố ý giao sai màu sang shoppe thì giao đồ đểu làm ăn phát chán 0 05 deli vpp bút chì kim pastel deli ngòi 0 5 0 7mm đệm tay siêu êm cao cấp kèm đầu tẩy cải tiến cho học sinh dân văn phòng 1 1 2 84 85 86 87 88 dịch vụ khách hàng trung tâm trợ giúp shopee shopee blog shopee mall hướng dẫn mua hàng đặt hàng hướng dẫn bán hàng ví shopeepay shopee xu đơn hàng trả hàng hoàn tiền liên hệ shopee chính sách bảo hành shopee việt nam về shopee tuyển dụng điều khoản shopee chính sách bảo mật shopee mall kênh người bán flash sale tiếp thị liên kết liên hệ truyền thông thanh toán đơn vị vận chuyển theo dõi shopee facebook instagram linkedin tải ứng dụng shopee 2026 shopee tất cả các quyền duoc bảo lưu quốc gia khu vực argentina singapore indonesia thái lan malaysia việt nam philippines brazil méxico đài loan chính sách bảo mật quy chế hoạt động chính sách vận chuyển chính sách trả hàng và hoàn tiền công ty tnhh shopee địa chỉ tầng 4 5 6 tòa nhà capital place số 29 đường liễu giai phường ngọc hà thành phố hà nội việt nam chăm sóc khách hàng gọi tổng đài shopee miễn phí hoặc trò chuyện với shopee ngay trên trung tâm trợ giúp chịu trách nhiệm quản lý nội dung nguyễn bùi anh tuấn mã số doanh nghiệp 0106773786 do sở kế hoạch và đầu tư tp hà nội cấp lần đầu ngày 10 02 2015 2015 bản quyền thuộc về công ty tnhh shopee 2,negative,negative,clear_negative_rule,wrong_missing_item,wrong_missing_item,2,giao sai; sai mau,False,wrong_missing_item_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (1).csv,147,"Cứ tưởng 1000 tờ thì ít hơn số lượng nên giá thành thấp hơn, ai dè đến cả tờ giấy cũng nhỏ hơn rất nhiều, top gia ra mắt loại này mua phí tiền 0:05",cứ tưởng 1000 tờ thì ít hơn số lượng nên giá thành thấp hơn ai dè đến cả tờ giấy cũng nhỏ hơn rất nhiều top gia ra mắt loại này mua phí tiền 0 05,negative,negative,,price_value,price_value,2,phi tien; mua phi,False,price_value_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (2).csv,75,"Tính năng nổi bật: hỏng Chất lượng âm thanh bình thường, không có gì đặc sắc. Mua ở mức giá cao so với chủng loại của sản phầm khác nhưng dùng được 1 tuần tự tịt mất tai phải. Liên hệ shop để bảo hành, không trả lời. Mua nhiều sản phẩm của Ugreen nhưng đây là lần đầu tiên thất vọng về sản phẩm cũng như thái độ phục vụ. Dở, không nên mua. 0:24 Tai nghe tai mở UGREEN FitBuds Tai nghe nhét tai thể thao Tai nghe thể thao 28H Giờ chơi|Chống nước IPX5| Bluetooth 6.0 6 nhqunhl149",tính năng nổi bật hỏng chất lượng âm thanh binh thuong khong có gì đặc sắc mua ở mức giá cao so với chủng loại của sản phầm khác nhưng dùng duoc 1 tuần tự tịt mất tai phải liên hệ shop để bảo hành khong trả lời mua nhiều san pham của ugreen nhưng đây là lần đầu tiên thất vọng về san pham cũng như thái độ phục vụ dở khong nên mua 0 24 tai nghe tai mở ugreen fitbuds tai nghe nhét tai thể thao tai nghe thể thao 28h giờ chơi chống nước ipx5 bluetooth 6 0 6 nhqunhl149,negative,negative,clear_negative_rule,seller_service,seller_service,2,khong tra loi; thai do,False,seller_service_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (2).csv,76,"Hàng đểu kém chất lượng , trả hàng hoàn tiền thì không đồng ý, thái độ nhân viên trả lời giọng cãi tay đôi không hỗ trợ , nói chung quá thất vọng , dịch vụ 1 điểm , sản phẩm 1 điểm. Tẩy chay . 0:24 Ugreen 4K60hz 6-IN-1USB-C Trạm Docking đa chức năng USB3.2 Gen2 10Gbps cho iPad Air M2 11 ""13 '' 2024 MacBook Pro M3 M2 M1 M4 MacBook Air M3 M2 M1 M4 HDMI + 2xUSB-A 3.2 + 2xUSB-C 2 ek854s6753",hàng đểu kém chất lượng trả hàng hoàn tiền thì khong đồng ý thái độ nhân viên trả lời giọng cãi tay đôi khong hỗ trợ nói chung quá thất vọng dịch vụ 1 điểm san pham 1 điểm tẩy chay 0 24 ugreen 4k60hz 6 in 1usb c trạm docking đa chức năng usb3 2 gen2 10gbps cho ipad air m2 11 13 2024 macbook pro m3 m2 m1 m4 macbook air m3 m2 m1 m4 hdmi 2xusb a 3 2 2xusb c 2 ek854s6753,negative,negative,clear_negative_rule,seller_service,seller_service,2,khong ho tro; thai do,False,seller_service_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (5).csv,97,Chất lượng sản phẩm: bth Giao sai hàng 2 lần đặt màu xám luôn về xanh,chất lượng san pham binh thuong giao sai hàng 2 lần đặt màu xám luôn về xanh,negative,neutral,clear_negative_rule,wrong_missing_item,wrong_missing_item,2,giao sai; dat mau,False,wrong_missing_item_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,26,"Sản phẩm đóng gói sơ sài, có mỗi 2 miếng xốp ở 2 đầu :))) Lượng sản phẩm bị hao hụt 1 ngón tay (mình không nghĩ là thể tích thực của nó như vậy), nó bị chảy có 1 chút ra phần hộp mà phần nắp lại bị lỏng nên có khả năng đã bị lấy bớt ra ngoài :) Thật sự rất thất vọng :))) 3 namart.vn",san pham đóng gói sơ sài có mỗi 2 miếng xốp ở 2 đầu lượng san pham bị hao hụt 1 ngón tay mình khong nghĩ là thể tích thực của nó như vậy nó bị chảy có 1 chút ra phần hộp mà phần nắp lại bị lỏng nên có khả năng đã bị lấy bớt ra ngoài thật sự rất thất vọng 3 namart vn,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (4).csv,49,"Với giá trên 300 mà nhận đc hàng cảm thấy thất vọng thiệt sự ấy , đóng gói sơ sài làm bóp méo cả hộp . Ví cũng không đặc sắc cho lắm , rất tầm thường . Không xứng đáng với giá tiền",với giá trên 300 mà nhận duoc hàng cảm thấy thất vọng thiệt sự ấy đóng gói sơ sài làm bóp méo cả hộp ví cũng khong đặc sắc cho lắm rất tầm thường khong xứng đáng với giá tiền,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (1).csv,164,Giao thiếu hàng k nên mua giá cao sẽ k quay lại quá tệ luôm đó ạ hic 0:04,giao thiếu hàng khong nên mua giá cao sẽ khong quay lại quá tệ luôm đó ạ hic 0 04,negative,negative,clear_negative_rule,wrong_missing_item,wrong_missing_item,2,giao thieu; thieu hang,False,wrong_missing_item_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (2).csv,2,Tốc độ sạc: thái độ nhân viên kém nhắn tin cần hỗ trợ mấy ngày k trả lời Pin sạc dự phòng Ugreen 10000mAh 20000mAh Powerbank PD3.0 20W QC 3.0 18W Max Sạc nhanh Powerbank cho iPhone 17 Pro Max iPhone 13 Samsung S23 Ultra Samsung S24 Ultra HUAWEI,tốc độ sạc thái độ nhân viên kém nhắn tin cần hỗ trợ mấy ngày khong trả lời pin sạc dự phòng ugreen 10000mah 20000mah powerbank pd3 0 20w qc 3 0 18w max sạc nhanh powerbank cho iphone 17 pro max iphone 13 samsung s23 ultra samsung s24 ultra huawei,negative,negative,,seller_service,seller_service,2,khong tra loi; thai do,False,seller_service_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (2).csv,78,"Miếng dán bằng nilon dẻo, khó dán mà lại nhanh hư. Nói chung mua phí tiền UGREEN Set 2 miếng dán bảo vệ màn hình điện thoại chống bám dấu vân tay HD cho Samsung Galaxy S22/ S23 Ultra 6.8 inch",miếng dán bằng nilon dẻo khó dán mà lại nhanh hư nói chung mua phí tiền ugreen set 2 miếng dán bảo vệ màn hình điện thoại chống bám dấu vân tay hd cho samsung galaxy s22 s23 ultra 6 8 inch,negative,negative,,price_value,price_value,2,phi tien; mua phi,False,price_value_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,7,"Phù hợp với loại da: mọi loại da Mùi hương: Matcha Công dụng: Sữa tắm Nhìn cách đóng gói mà tớ không biết nói gì luôn. Chưa bao giờ mua hàng hãng nào mà có cách đóng gói tệ như vậy, không có gì bao bọc sản phẩm khi vận chuyện nên trộm vía chưa thấy hỏng gì. Shipper lặn lội giao hàng cho tớ thấy cũng tội do trời mưa. Mà cách bán hàng của shop thì tớ chịu. Đầu bum đi bọc 1 miếng keo trắng như vậy là xong hả 0:25 1 chaudan..",phù hợp với loại da mọi loại da mùi hương matcha công dụng sữa tắm nhìn cách đóng gói mà tớ khong biết nói gì luôn chua bao giờ mua hàng hãng nào mà có cách đóng gói tệ như vậy khong có gì bao bọc san pham khi vận chuyện nên trộm vía chua thấy hỏng gì shipper lặn lội giao hàng cho tớ thấy cũng tội do trời mưa mà cách bán hàng của shop thì tớ chịu đầu bum đi bọc 1 miếng keo trắng như vậy là xong hả 0 25 1 chaudan,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi te; hop vo,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,7,Shop Đóng gói sơ sài . Khiến Sữa tắm đổ ra hết thùng . Thất vọng quá . 0:05 2 p*****p,shop đóng gói sơ sài khiến sữa tắm đổ ra hết thùng thất vọng quá 0 05 2 p p,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (5).csv,115,"Shipper thái độ quá tệ, giao hàng thì lâu. Ng bán thì k hổ trợ khách gì cả.",shipper thái độ quá tệ giao hàng thì lâu ng bán thì khong hổ trợ khách gì cả,negative,negative,clear_negative_rule,seller_service,seller_service,2,khong ho tro; thai do,False,seller_service_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (2).csv,14,"Hàng lỗi không hỗ trợ, không đổi trả, không trả lời tin nhắn. Mình nhắn từ t7 đến tận t2 tuần sau vẫn ko thấy trả lời. Ugreen Thẻ Thông Minh Định Vị Thông Minh Chống Mất Bluetooth5.0 Finder Airtag Theo Dõi Finder Định Vị Cho iPhone / iPad / Mac",hàng lỗi khong hỗ trợ khong đổi trả khong trả lời tin nhắn mình nhắn từ t7 đến tận t2 tuần sau vẫn khong thấy trả lời ugreen thẻ thông minh định vị thông minh chống mất bluetooth5 0 finder airtag theo dõi finder định vị cho iphone ipad mac,negative,negative,,seller_service,seller_service,2,khong tra loi; khong ho tro,False,seller_service_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (2).csv,15,"Chất lượng: kem Dễ dán: bóc lớp số 1 sẽ bị dính miếng dán, coi như vứt luôn. Sử dụng pack dán thứ 2, dán lên có nhiều vân nhăn mờ. Không giống video hướng dẫn. Đừng mua phí tiền. Miếng dán bảo vệ màn hình UGREEN 2Pack cho Apple Watch Series 9 8 7 44mm / Series SE 6 5 4 44mm, Độ phân giải cao, Không bong bóng, Phim TPU linh hoạt trong suốt, Lắp đặt dễ dàng, cho iWatch 44 / 40mm",chất lượng kem dễ dán bóc lớp số 1 sẽ bị dính miếng dán coi như vứt luôn sử dụng pack dán thứ 2 dán lên có nhiều vân nhăn mờ khong giống video hướng dẫn đừng mua phí tiền miếng dán bảo vệ màn hình ugreen 2pack cho apple watch series 9 8 7 44mm series se 6 5 4 44mm độ phân giải cao khong bong bóng phim tpu linh hoạt trong suốt lắp đặt dễ dàng cho iwatch 44 40mm,negative,negative,,product_quality,price_value,2,phi tien; mua phi,False,product_quality_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (5).csv,115,Đóng gói sơ sài làm rách bao bì trong lúc vận chuyển,đóng gói sơ sài làm rách bao bì trong lúc vận chuyển,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (5).csv,118,"Chất lượng sản phẩm: tốt Đúng với mô tả: không 2 màu xanh lá với xanh dương nhạt nó khác hình nhiều lắm, không biết là shop giao sai hay màu nó vốn dĩ là như vậy nữa",chất lượng san pham tốt đúng với mô tả khong 2 màu xanh lá với xanh dương nhạt nó khác hình nhiều lắm khong biết là shop giao sai hay màu nó vốn dĩ là như vậy nữa,negative,negative,clear_negative_rule,wrong_missing_item,wrong_missing_item,2,giao sai; shop giao sai,False,wrong_missing_item_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,31,Đóng gói sơ sài. Bóc ra bục hết. Quá thất vong cho sp của nhãn hang lớn 0:12,đóng gói sơ sài bóc ra bục hết quá thất vong cho san pham của nhãn hang lớn 0 12,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,32,Hàng bị vỡ ko quấn bọc chống sốc đòng gói sơ sài. Nát hết hàng vỡ chảy tùm lum 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡 0:32,hàng bị vỡ khong quấn bọc chống sốc đòng gói sơ sài nát hết hàng vỡ chảy tùm lum 0 32,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,32,Đặt Thảo 3 cặp dược Hoa Sen thì giao tất cả Matcha khổ qua. Lại còn đóng gói sơ sài không bọc chống sốc gì hết 1 minhchau.bibi,đặt thảo 3 cặp dược hoa sen thì giao tất cả matcha khổ qua lại còn đóng gói sơ sài khong bọc chống sốc gì hết 1 minhchau bibi,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,33,Đóng gói sơ sài nếu vận chuyển đi xa chắc chắn sẽ bị đổ. Shopee mall mà làm ăn bát nháo. Mng biết tại sao phải làm vỏ đục không? Bởi vì như vậy sẽ không thể nhìn thấy dung tích bên trong. Chai không hề đầy mà chỉ có phân nửa thôi. Làm ăn lươn lẹo. Mng nên cân nhắc khi mua sản phẩm này nhé!!!!!!!!! 2 d*****1,đóng gói sơ sài nếu vận chuyển đi xa chắc chắn sẽ bị đổ shopee mall mà làm ăn bát nháo moi nguoi biết tại sao phải làm vỏ đục khong bởi vì như vậy sẽ khong thể nhìn thấy dung tích bên trong chai khong hề đầy mà chỉ có phân nửa thôi làm ăn lươn lẹo moi nguoi nên cân nhắc khi mua san pham này nhé 2 d 1,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,35,"Phù hợp với loại da: mọi loại da Mùi hương: nhẹ Công dụng: làm sạch cơ thể Đã mua hàng của shop rất nhiều lần nhưng lần này thực sự thật vọng,rất ít khi mình đánh giá 1🌟cho các shop mà mình đã mua,quà tặng kèm thì thiếu,có thể do hết hàng gì đó mình bỏ qua được,nhưng còn về cách đóng gói,theo như mình biết thì địa chỉ shop ở Bninh và mình cũng ở Bninh,mặc dù khoảng cách k quá xa nhưng mình không hài lòng về cách đóng gói sp của shop,quá sờ sài,không có chống sốc bên trong,vỏ hộp bên ngoài dán ẩu làm vỏ hộp bị rách sản phẩm có nguy cơ bị rơi ra ngoài,mong shop đọc được đánh giá này của em và chú ý hơn ạ 0:46",phù hợp với loại da mọi loại da mùi hương nhẹ công dụng làm sạch cơ thể đã mua hàng của shop rất nhiều lần nhưng lần này thực sự thật vọng rất ít khi mình đánh giá 1 cho các shop mà mình đã mua quà tặng kèm thì thiếu có thể do hết hàng gì đó mình bỏ qua duoc nhưng còn về cách đóng gói theo như mình biết thì địa chỉ shop ở bninh và mình cũng ở bninh mặc dù khoảng cách khong quá xa nhưng mình khong hài lòng về cách đóng gói san pham của shop quá sờ sài khong có chống sốc bên trong vỏ hộp bên ngoài dán ẩu làm vỏ hộp bị rách san pham có nguy cơ bị rơi ra ngoài mong shop đọc duoc đánh giá này của em và chú ý hơn ạ 0 46,negative,negative,clear_negative_rule,packaging,packaging,2,hop vo; khong co chong soc,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,38,"Đóng gói sơ sài k có cả nổi cái chống sốc.Thân chai trầy xước đen bẩn,quá thất vọng 0:12",đóng gói sơ sài khong có cả nổi cái chống sốc thân chai trầy xước đen bẩn quá thất vọng 0 12,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,46,Phù hợp với loại da: đúng Công dụng: tắm Mùi hương: thơm Giao thiếu hàng có clip quay bằng chứng rõ ràng nhưng vẫn không giải quyết. Trả lời vô trách nhiệm 1 u9v8ge9fw4,phù hợp với loại da đúng công dụng tắm mùi hương thơm giao thiếu hàng có clip quay bằng chứng rõ ràng nhưng vẫn khong giải quyết trả lời vô trách nhiệm 1 u9v8ge9fw4,negative,negative,clear_negative_rule,wrong_missing_item,wrong_missing_item,2,giao thieu; thieu hang,False,wrong_missing_item_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,49,Đặt hành thêm sản phẩm quà tặng mà cũng như không. Gửi quà con thiếu. Như vậy mà lên live hướng dẫn thêm giỏ hàng nhận quà để làm gì vậy shop. Chán thiệt sự. Đóng gói sơ sài 0:13,đặt hành thêm san pham quà tặng mà cũng như khong gửi quà con thiếu như vậy mà lên live hướng dẫn thêm giỏ hàng nhận quà để làm gì vậy shop chán thiệt sự đóng gói sơ sài 0 13,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (2).csv,19,"Âm thanh: như mấy con tai nghe 40/50k thôi, mua phí tiền Tai nghe không dây UGREEN HiTune Max5c Bluetooth 5.4 thời lượng pin dài",âm thanh như mấy con tai nghe 40 50k thôi mua phí tiền tai nghe khong dây ugreen hitune max5c bluetooth 5 4 thời lượng pin dài,negative,negative,,price_value,price_value,2,phi tien; mua phi,False,price_value_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,49,Đóng gói sơ sài bị đổ hết ra thùng.lần này là lần t2 mình gặp trường hợp shop đóng gói sơ sài rồi. Để 2 miếng chống sóc bên trên và dưới là xong.không dán băng dính ở vòi.sp mail mà chán quá 0:04,đóng gói sơ sài bị đổ hết ra thùng lần này là lần t2 mình gặp trường hợp shop đóng gói sơ sài rồi để 2 miếng chống sóc bên trên và dưới là xong khong dán băng dính ở vòi san pham mail mà chán quá 0 04,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,55,Ship tích đã nhận hàng từ ngày 18/7 nhưng k giao cho khách. Gọi điện 5 lần 7 lượt k giao. Cũng k giải quyết cho mk. Cho đến tận ngày hôm nay 23/7 thì mk phải tự tìm đến tận kho 7-8km để lấy. Nhắn shop thì shop k giải quyết 😏. Thái độ làm việc thiếu chuyên nghiệp 0:19,ship tích đã nhận hàng từ ngày 18 7 nhưng khong giao cho khách gọi điện 5 lần 7 lượt khong giao cũng khong giải quyết cho mk cho đến tận ngày hôm nay 23 7 thì mk phải tự tìm đến tận kho 7 8km để lấy nhắn shop thì shop khong giải quyết thái độ làm việc thiếu chuyên nghiệp 0 19,negative,negative,,seller_service,seller_service,2,khong giai quyet; thai do,False,seller_service_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,55,Chưa sử dụng ko biết có tốt ko. Đóng gói sơ sài. May ko bị đổ ra ngoài. Hàng U mà chán thế. HÀNG U MÀ ĐÓNG GÓI QUÁ TỆ 0:05,chua sử dụng khong biết có tốt khong đóng gói sơ sài may khong bị đổ ra ngoài hàng u mà chán thế hàng u mà đóng gói quá tệ 0 05,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,57,"Shop giao nhầm hàng. Muối hồng chứ có phải tràm trà muối hồng đâu, đóng gói hàng cũng được nhưng mà cứ như shop giao mẫu cũ,... 0:05",shop giao nhầm hàng muối hồng chứ có phải tràm trà muối hồng đâu đóng gói hàng cũng duoc nhưng mà cứ như shop giao mẫu cũ 0 05,negative,neutral,clear_negative_rule,wrong_missing_item,wrong_missing_item,2,giao nham; shop giao nham,False,wrong_missing_item_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_price_seller_candidates (5).csv,19,"Sản phẩm lỗi nhưng liên lạc cskh không giải quyết, không trả lời. 产品有缺陷但联系客服未解决或回复。 The product is defective but contacting customer service did not resolve or respond.",san pham lỗi nhưng liên lạc cskh khong giải quyết khong trả lời the product is defective but contacting customer service did not resolve or respond,negative,negative,,seller_service,seller_service,2,khong tra loi; khong giai quyet,False,seller_service_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,64,Công dụng: lam sang Mùi hương: nhe Phù hợp với loại da: hỗn hợp Shop giao thiếu quà tặng tdc,công dụng lam sang mùi hương nhe phù hợp với loại da hỗn hợp shop giao thiếu quà tặng tdc,negative,negative,,wrong_missing_item,wrong_missing_item,2,giao thieu; shop giao thieu,False,wrong_missing_item_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,65,"Đóng gói sơ sài, sản phẩm gãy vòi, chảy đổ, sẽ không mua lại",đóng gói sơ sài san pham gãy vòi chảy đổ sẽ khong mua lại,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,65,Mùi hương: thơm ra mua làn t3 4 r Phù hợp với loại da: đúng Đáng lẽ cho 5 sao nhưng đóng gói quá kém ko bọc cái j cả chi cjo vào hộp xg chuyển đến tay thì hộp nát ko cs j để ns luôn. Vẫn ủng hộ tiếp nhưng mong đóng góp kĩ càng hơn ạ,mùi hương thơm ra mua làn t3 4 r phù hợp với loại da đúng đáng lẽ cho 5 sao nhưng đóng gói quá kém khong bọc cái j cả chi cjo vào hộp xg chuyển đến tay thì hộp nát khong cs j để ns luôn vẫn ủng hộ tiếp nhưng mong đóng góp kĩ càng hơn ạ,negative,negative,,packaging,packaging,2,hop vo; hop nat,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates (1).csv,8,"Giao hangg nhanh , đóng gói sơ sài, bịch màng bọc gửi kèm móc treo đã bị gẫy k jai do vận chuyển mà móc treo đã gẫy sẵn vẫn gửi kèm, k tôn trọng k/h. 0:07",giao hangg nhanh đóng gói sơ sài bịch màng bọc gửi kèm móc treo đã bị gẫy khong jai do vận chuyển mà móc treo đã gẫy sẵn vẫn gửi kèm khong tôn trọng khong h 0 07,negative,negative,clear_negative_rule,packaging,packaging,2,dong goi so sai; goi so sai,False,packaging_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
shopee_issue_candidates.csv,69,"Đóng gói k bọc chống sóc, đổ sữa tắm ra ngoài, giao thiếu hàng, lần đầu thất vọng về dịch vụ của shop 0:27",đóng gói khong bọc chống sóc đổ sữa tắm ra ngoài giao thiếu hàng lần đầu thất vọng về dịch vụ của shop 0 27,negative,negative,clear_negative_rule,wrong_missing_item,wrong_missing_item,2,giao thieu; thieu hang,False,wrong_missing_item_priority_rule; clear_complaint_negative,reviewed_by_rule_and_context
